ug_course,ug_specialization,interests,skills,ug_score,ug_score_num,Final_Cluster,Career_Group,SVD1,SVD2,SVD3,profile_doc
bcom,computer science engineering,design; digital marketing; financial analysis; gaming; government job; industry; market research; sales and marketing; web development,accounting; business knowledge; finance related skills; people management; programming language skills; risk management skills,65,65.0,6,Finance / Accounting / Investment Analyst,1.2872203264325535,-0.9337045655127696,-0.5169588004574989,accounting  business knowledge  finance related skills  people management  programming language skills  risk management skills design  digital marketing  financial analysis  gaming  government job  industry  market research  sales and marketing  web development bcom computer science engineering
be btech,commerce,entrepreneurship; research; technology,active listening; analytical thinking; artificial intelligence; c; communication; critical thinking; leadership; machine learning; problem solving; programming; python; work under pressure,88.16,88.16,2,Entrepreneur / Product Manager,2.7596075214952256,-0.048571863042423113,0.14403817178900313,active listening  analytical thinking  artificial intelligence  c  communication  critical thinking  leadership  machine learning  problem solving  programming  python  work under pressure entrepreneurship  research  technology be btech commerce
be btech,automobile engineering,technology,python,70,70.0,9,Operations / IT Generalist / Corporate,1.0676361890068722,0.9499543490084628,0.28226248226991024,python technology be btech automobile engineering
ba,mechanical engineering,gardening; human behavior; social justice,active listening; artificial intelligence; communication; critical thinking; presentation; product knowledge; teaching,54.34,54.34,4,Sales & Marketing / Business Development,1.1488769328390356,-0.9286493680745114,-0.17632135942049967,active listening  artificial intelligence  communication  critical thinking  presentation  product knowledge  teaching gardening  human behavior  social justice ba mechanical engineering
be btech,english,research; technology,java; python,61.75,61.75,5,AI/ML Engineer / Data Scientist,1.288321357205383,0.9555613729646958,0.21074401776168086,java  python research  technology be btech english
be btech,electronics and communication engineering,software development,java; sql,69,69.0,9,Operations / IT Generalist / Corporate,0.872847220878538,0.8667959330972821,0.20594415872667562,java  sql software development be btech electronics and communication engineering
be btech,electronics and communication engineering,technology,designing skills; excel; leadership; reading; team work,78.85,78.85,1,Software Developer / Tech Generalist,1.3520239115211616,0.3064998968728388,1.50598998937777,designing skills  excel  leadership  reading  team work technology be btech electronics and communication engineering
be btech,automobile engineering,engineering,engineering,76,76.0,1,Software Developer / Tech Generalist,0.608229070898134,0.5427208565640305,0.8220945879008196,engineering engineering be btech automobile engineering
bcom,engineering,financial analysis,accounting,76,76.0,6,Finance / Accounting / Investment Analyst,0.43376801122555525,-0.27129799142989475,0.3993594976580497,accounting financial analysis bcom engineering
be btech,commerce,data science; machine learning; technology,active listening; communication; hardware; matlab; programming language skills; python; r; sql,60,60.0,0,Data Analyst / BI Specialist,1.954295028633203,0.8957451840738687,-0.6407422660963369,active listening  communication  hardware  matlab  programming language skills  python  r  sql data science  machine learning  technology be btech commerce
bsc,electrical and electronics engineering,teaching,teaching; writing,79,79.0,1,Software Developer / Tech Generalist,0.5245660643298887,-0.08637059898279671,0.40158711731272323,teaching  writing teaching bsc electrical and electronics engineering
bca,physics,technology,java; python,78.85,78.85,5,AI/ML Engineer / Data Scientist,0.8598335885309807,0.7029672460284065,0.2667481893121286,java  python technology bca physics
be btech,computer applications,social justice; technology,analytical thinking; business knowledge; communication; creativity skills; critical thinking; designing skills; interpersonal skills; leadership; negotiation; problem solving; risk managing; team work,80.75,80.75,2,Entrepreneur / Product Manager,2.302553238409565,-0.8958868916313691,0.7912160664852295,analytical thinking  business knowledge  communication  creativity skills  critical thinking  designing skills  interpersonal skills  leadership  negotiation  problem solving  risk managing  team work social justice  technology be btech computer applications
