What was your course in UG?,What is your UG specialization? Major Subject (Eg; Mathematics),What are your interests?,What are your skills ? (Select multiple if necessary),What was the average CGPA or Percentage obtained in under graduation?,KMeans_Cluster,Hierarchical_Cluster,DBSCAN_Cluster,PC1,PC2,PC3,Final_Cluster,SVD1,SVD2,SVD3
BE,IRPM,Research,Accounting Skills;Active Listening;Hardware skills;Critical Thinking;People management;Communication skills;Leadership;Designing skills;Writing skills,63.27,0,0,-1,0.2613211441925159,0.4148628267309846,0.7631100085204857,3,0.0576553231727701,0.8627022362761038,-0.317650615770215
BE,Mathematics,Production Supervisor ,People management;Leadership;Problem Solving skills,64.125,0,0,-1,0.13130844844797107,-0.23867981870396232,-0.14618362665288467,3,0.0591815675067474,0.8865238030775505,-0.31654048998027795
B.Tech,Mechanical Engineering ,Technology;Trading;Data analytics;Data scientist,Programming Language skills;Analytical Skills;C++;Python;SQL;Java,57,0,0,-1,-0.05836418090485192,-0.13012319928582564,-0.19689123314346818,1,0.9253669315070383,-0.1985057172111334,-0.17136265210163001
B.Tech,Computer Science Engineering,"Financial Analysis, Research, Technology, Understand Human Behaviour, Understand Human Body","AI, ML, Critical Thinking, Analytic Thinking, Civil & Criminal Law, Work under Pressure, Leadership, Problem Solving skills",78.85,0,0,-1,-0.6513227816685988,0.061472953550674767,-0.10294151634264548,5,1.1735915223037512,0.06549726761243072,0.4756446826856651
B.Sc,Computer Science Engineering,Technology,"Python, Programming, Communication Skills, Leadership, C++, Writing, Observation Skills",77.995,0,0,-1,-0.0675041501537168,0.09254996440712109,-0.0038048363480606673,6,0.47675263583105326,0.635775270515314,1.3897468417761418
B.Tech,Computer Science Engineering,Cyber Secuirty,IBM QRadar;OWASP;Ethical Hacking;Threat & Vulnerability Management;Splunk;Vulnerability Scanning;Malware Analysis;Tenable Nessus;ePolicy Orchestrator;Metasploit;Burp Suite;Security Information and Event Management (SIEM);,75.905,0,0,-1,-0.5696153327418756,-0.07483868509332195,-0.01009748133903903,5,1.1735915223038444,0.06549726762191471,0.4756446826969542
B.A.F,Electronics & Telecommunications ,Financial Analysis,"Accounting Skills, Active Listening, Cost Accounting, Market Study, Excel, Logical Skills, Problem Solving skills, Writing, Sales, Building Rapport",75.05,0,0,-1,-0.17699820096756314,-0.6005742862542456,0.20942719183015976,4,0.021631950397458438,0.03080172154483646,0.04144442300277223
B.Tech,Accountancy,Sales/Marketing;Digital marketing,Active Listening;Critical Thinking;Business Knowledge;Content creation,68.875,0,0,-1,-0.5560362529226276,-0.4896679091363327,1.0549239976521843,1,0.933657645562684,-0.2091190643970581,-0.15968022916310645
B.Tech,Mechanical engineering ,Data analytics;Data scientist,Programming Language skills;Critical Thinking;Analytical Skills;Communication skills;Leadership;Problem Solving skills;Data Visualization skills( Power Bi/ Tableau );Machine Learning skills;R;Python;Artificial Intelligence,68.3,0,0,-1,-0.37556107886776907,-0.008116732489247408,-0.1695005594615955,1,0.9345162986144222,-0.19384181798072622,-0.18518243914524965
B.Tech,Electronics and Communication Engineering,News Coverage;Technology,Gathering Information;Business Knowledge;Analytical Skills;People management;Civil & Criminal Law;Communication skills;Negotiation skills;Mass Communication;Leadership,72,0,0,-1,-0.7428116908006361,0.21564011596436694,-0.1766282204716358,1,0.9927194589316226,-0.15175673680118462,-0.24480861237600599
M.A,Mathematics ,Teaching,"Critical Thinking, Artistic skills, Communication Skills, Editing, Interpersonal Skills, Reporting, Reading, Subject Knowledge",83,0,0,-1,-1.166585010190289,-1.119395784434435,-2.897966266209559,4,0.022260020759018086,0.010283123284002726,0.04768706780451965
B.Com,Psychology,Trading,Team work,57.95,0,0,-1,0.6403655732681771,0.04277495651622973,0.3283278401337294,2,0.02091570004304567,0.09412717380984711,0.12659639702665737
BBA,Accountancy,"News Coverage, Social Justice","Python, Gathering Informing, Business Knowledge",95,0,0,-1,0.3575815952663783,0.7865625209653708,1.9618110317038393,4,0.015338841372114633,0.007224033435731301,0.021286671397873887
B.Tech,Communication & Political Science,Data Analytics,NO,85.5,0,0,-1,0.22457429491584951,-0.10190914352399433,-0.47099981802263047,1,1.0297339344764387,-0.1944396657883474,-0.2019621926752731
B.Tech,Computer Science Engineering,Research,"Editing, Writing, Observation Skills, Reading",65,0,0,-1,-0.25588919817967365,0.06307490129722776,0.46499718758106295,5,1.1870442745140395,0.07168589856837439,0.48966991852732833
B.Tech,History,Research,"Editing, Writing, Observation Skills, Reading",65,0,0,-1,-0.15720799244482783,0.15809736050495818,0.5605141031989557,1,0.939717160234521,-0.19639652390681217,-0.15508667732881093
B.Tech,History,Software Job,NO,74.1,0,0,-1,-0.46063941280683024,0.018895189243432656,-0.1485128987631503,1,1.0579665077813325,-0.20953364086375853,-0.20763873808069133
B.Sc,Electrical and Electronics Engineering,"Teaching, Entrepreneurship","Active Listening, Communication Skills, Leadership, Creativity Skills, Presentation Skills, Problem Solving skills, Writing, Tableau, Reading, Subject Knowledge",84.645,0,0,-1,-0.8841860488013916,-1.4771369487077883,0.28537651943659503,0,0.12744904530415954,0.18008724059099204,0.46394076974661835
B.Sc,Computer Science Engineering,Research;Game industry;Data scientist,Programming Language skills;Business Knowledge;Analytical Skills;Communication skills;Leadership;Problem Solving skills;Data Visualization skills( Power Bi/ Tableau );Machine Learning skills;R;Python;Artificial Intelligence;Good communication skills,82.65,0,0,-1,0.20631275366806803,0.13530458529726175,0.056564641616141685,6,0.28115131434877927,0.4481180244217893,1.1860256486263272
BE,Statistics ,Teaching;Web Designing;Data analytics;Govt. Job;Data scientist;All fields related to Data science.;SAP Consultant in MM;Information Technology;Machine Learning;Automotive Textile machineryâ€™s,Active Listening;Hardware skills;Programming Language skills;Critical Thinking;Gathering Information;Artistic/Creative Skills;Business Knowledge;Communication skills;Negotiation skills;Leadership;Problem Solving skills;Risk management skills;Designing skills;Writing skills;Machine Learning skills;Wealth Management;Presentation Skills;SAP,72,0,0,-1,-0.5799938338628066,1.1549404338099958,-1.3195974407121613,3,0.044024833787563146,0.8622339338626173,-0.32785249968958086
B.Sc,Mathematics ,Govt. Job,Accounting Skills;Programming Language skills;Editing;Writing skills;Python;HR;Good communication skills,63.365,0,0,-1,-0.0048361124264640265,-0.13956973751128693,-0.6933495554252932,0,0.03166833153034405,0.19929973116400906,0.5690318133427501
BCA,Mathematics ,Information Technology,SQL;Java;Javascript,69.92,0,0,-1,-1.0429142365278135,-0.9467930266785676,-1.3040987282498548,4,0.006173033995802931,0.016691972433589962,0.03098901040440678
B.Tech,Computer Applications ,Research;Data analytics;Data scientist,Active Listening;Designing skills;Python,67,0,0,-1,-1.5783611946734373,1.3528702678322528,-2.0014702181415496,1,0.9216548574572736,-0.20759970526948635,-0.17238460563864733
BE,Mechanical Engineering,News Coverage;Research;Social Justice;Technology;Trading;Understand human behaviour;Supply Chain Analysis;Data analytics;Digital marketing;Data scientist;Market reserach;Social media marketing,Data Visualization skills( Power Bi/ Tableau );Python;SQL;Client management;Good communication skills,54.15,0,0,-1,-0.2658682290980252,0.3938411808924705,-0.32792955126702167,3,0.17088422647937915,1.1133244052218076,-0.601898129172197
BE,Mechanical Engineering,Sales/Marketing;Technology;Supply Chain Analysis;Govt. Job;Market reserach;Infrastructure;Design,Accounting Skills;Finance related skills;People management;Civil & Criminal Law,67.4,0,0,-1,-0.4615794847191577,0.2929091131970595,-0.23544425471654581,3,0.17088422647944732,1.113324405204318,-0.6018981291631567
B.Tech,Mechanical Engineering,Financial Analysis,Business Analytics;Risk Analytics;SAS;Marketing Management;Market Research;Business Strategy;CommercialBanking;Portfolio Management;Supply Chain Management;Business Process Reengineering;Consumer Behaviour;Long-term Customer Relationships;Retail Marketing;Financial Accounting;credit risk modeling;Security Analysis;Working Capital Management;trategic Marketing;Investment Banking;Structured Finance,73.72,0,0,-1,-0.42707708142493594,-0.05480487864560156,0.3361557661152763,7,1.0615253997265717,0.08059655046243004,-0.389305532631613
BBA,Computer Science Engineering,"Financial Analysis;Sales/Marketing;Trading;Supply Chain Analysis;Data analytics;Industires;Blockchain;Salesforce Admin;Agriculture, services;Excel",Accounting Skills;Hardware skills;Critical Thinking;Analytical Skills;Finance related skills;People management;Product knowledge,95,0,0,-1,0.1035344134939449,0.9546473654511763,0.6287793854907912,8,0.2552727181131951,0.2818403654478958,0.656611583258701
B.Tech,Computer Software Engineer,Technology,"Critical Thinking, Analytic Thinking, Business Knowledge, SQL, Programming, Communication Skills, Work under Pressure, Editing, Team work, Excel, Logical Skills, Interpersonal Skills, Presentation Skills, Tableau, Building Rapport",82.175,0,0,-1,-0.8926376847903419,0.037090396379449324,-0.22236219116288228,7,1.1163646492656074,-0.020076727079689796,0.042300017425052516
B.Com,Mechanical Engineering,Financial Analysis;News Coverage;Digital marketing,Accounting Skills;Active Listening;Business Knowledge;Leadership;HR,81.6,0,0,-1,-0.04340360774562867,-0.233211755226574,0.5453401334845329,2,0.13975959448760722,0.3333887838149577,-0.1273014016986909
BA,Finance ,Content Writing,Artistic/Creative Skills;Communication skills;Mass Communication;Writing skills;Content creation,66.5,0,0,-1,2.226582840945427,0.9174775211428383,1.6501520133110563,4,0.003990673157043335,0.01666343246136363,0.015810477779615965
Bachelor of journalism,Arts,News Coverage;Understand human behaviour;Content Writing;Govt. Job;Social causes,Critical Thinking;Gathering Information;Artistic/Creative Skills;Communication skills;Mass Communication;Editing;Writing skills;Content creation,75,0,0,-1,5.699467725087218,2.541810440951469,-10.185445861390821,4,3.8248025428053804e-05,0.0004479435867040867,0.0009175967163016612
Master of journalism,Journalism,News Coverage;Digital marketing,Active Listening;People management;Communication skills;Leadership;Editing;Social Media Marketing,71.25,0,1,-1,4.390679348370379,-7.473698242767394,-12.342792605416813,4,3.0499084719818693e-06,-4.043643396220635e-06,-4.610580338205509e-06
B.Com,Arts,Understand human behaviour,Active Listening;Business Knowledge;Communication skills;Product knowledge,66,0,0,-1,2.1020254390961344,1.4135222835082775,-2.233391966166458,2,0.01267443353704743,0.07573116740009221,0.1402089124207717
M.Sc,Accounts,Technology,Python,84,0,0,-1,0.12829970025239718,-0.5511834406214715,0.31812906900464133,0,0.20804669972818335,0.20758009364707825,0.21353275646315914
B.Tech,Statistics,Technology,"AI, ML, Python, Java",73.15,0,0,-1,-0.4443900527884955,0.3316259770817754,0.35898338396545937,7,1.1185453963615433,-0.01481305600708721,0.06146347135870825
Diploma,Electronics and Communication Engineering,Social media marketing;Design,Designing skills;Machine Learning skills;Social Media Marketing,81,0,0,-1,0.029362104416888322,1.1274352585927976,0.22065396780693022,4,0.0744938662787998,0.06327229339446486,-0.06970517161550797
B.Tech,Mechanical Engineering,Research;Technology;Data analytics;Data scientist,Active Listening;Programming Language skills;Critical Thinking;Gathering Information;Artistic/Creative Skills;Analytical Skills;Communication skills;Problem Solving skills;Writing skills;Data Visualization skills( Power Bi/ Tableau );Machine Learning skills;Interpersonal skills;C++;Python;SQL;Good communication skills,62.13,0,0,-1,-0.5409325976110045,0.12110247299975702,-0.3085925683505063,7,1.0473158702069547,0.06003553036923112,-0.44199527803456934
BE,Mechanical Engineering,Sales/Marketing;Technology;Product Life cycle Management,People management;Leadership,65.55,0,0,-1,-0.4388609102962889,0.3249158171001413,-0.3129970029854255,3,0.1727995240242141,1.1137743695186917,-0.6045500017527103
BE,Mechanical Engineering ,Supply Chain Analysis;Product Life cycle Management,Leadership;Product knowledge;Sales,63.175,0,0,-1,0.5985647035225536,0.24293602384564073,-0.35984497247537134,3,0.04921836703936278,0.867529495738675,-0.33727655878803314
B.Sc,Mechanical Engineering ,Service,Accounting Skills;Active Listening;Hardware skills;Leadership;Problem Solving skills;Good communication skills,75,0,0,-1,0.3925249451595827,0.0034596997256252397,0.2743223433711971,0,0.0331672432456581,0.1890208962401651,0.5374317646399969
B.Tech,Chemistry,Construction,Civil & Criminal Law,70,0,0,-1,-0.12393303805771197,0.3613288642949524,0.3821026169134344,1,0.922355512896655,-0.19843754029963315,-0.15676689026271806
B.Sc,Civil engineering,Data analytics,Leadership;Machine Learning skills;Python;SQL;MATLAB,78.3,0,0,-1,-0.3015805290977956,0.1008975380179602,-0.0053844921622013455,0,0.05345183128333732,0.20996909626735205,0.520943672909792
MCA,Computer Science Engineering,Technology;Data analytics;All fields related to Data science.,Active Listening;Programming Language skills;Critical Thinking;Gathering Information;Artistic/Creative Skills;Analytical Skills;Finance related skills;People management;Communication skills;Negotiation skills;Editing;Problem Solving skills;Risk management skills;Python;SQL;Java;Good communication skills,72.2,0,0,-1,-0.04285695891009741,0.08915360322242133,-0.41635548523753657,8,0.25691540358640547,0.28617232642137536,0.6616292520050164
B.Tech,Computers,News Coverage;Research;Technology;Trading;Understand human behaviour;Understand human body,Accounting Skills;Active Listening;Gathering Information;Analytical Skills;Negotiation skills;Mass Communication,80.75,0,0,-1,0.14832916507604618,1.1056059816683719,0.7045640721003202,1,0.9251253157705736,-0.21099847599256621,-0.16176337611115824
B.Com,Mechanical Engineering ,Financial Analysis;Research;Teaching;Understand human behaviour;Web Designing;Data analytics,Accounting Skills;Gathering Information;Artistic/Creative Skills;Editing;Linux,64.6,0,0,-1,0.7995864622511692,-0.383556717393082,0.8051039113922726,2,0.01809373504750396,0.08759387432245697,0.13732016873226754
B.Tech,Accountancy,Data analytics;Data scientist;Machine Learning;Excel,Critical Thinking;Gathering Information;Analytical Skills;People management;Communication skills;Negotiation skills;Problem Solving skills;Risk management skills;Writing skills;Data Visualization skills( Power Bi/ Tableau );Interpersonal skills;C++;Presentation Skills;R;Python;SQL;Client management;Good communication skills;Teaching;CAD/CAE(autocad/catia/ansys/proE/SeimensNX);Programming Language C,76,0,0,-1,-0.5120485527342709,-0.3357264378254339,1.1892001258258942,1,0.9336576455626452,-0.20911906439414749,-0.15968022920785094
BE,Mechanical Engineering,Teaching;Technology,Analytical Skills;Leadership;Social Media Marketing,71.155,0,0,-1,-0.32692386247999106,0.3355991370022068,-0.289944399730426,3,0.17088422647939563,1.1133244052169773,-0.6018981291802545
