Internships,Projects,Leadership_Positions,Communication_Skills,Problem_Solving_Skills,Teamwork_Skills,Analytical_Skills,Presentation_Skills,Networking_Skills,Cluster,Cluster_Name,PC1,PC2,PC3
2,4,1,3,0,4,3,4,0,3,Project-Driven Builders,0.7737470428345863,-1.40675971570605,0.3861565175922925
1,1,1,1,4,3,2,2,1,1,Leaders & Team Players,1.0880578758073685,0.8242667391080053,-0.0438345967950287
2,3,0,1,0,0,1,0,2,2,Communicators,-1.7807220749223975,-0.16980182124805349,-0.2535887041823422
2,1,0,3,2,2,3,2,0,2,Communicators,-0.9659204285426138,-1.112846731499477,0.8499594803766463
0,2,1,1,2,4,2,4,4,1,Leaders & Team Players,1.7543817598236804,1.1091046409560619,0.060674953674786106
0,1,0,0,2,1,3,0,1,2,Communicators,-0.3111457947460902,-0.6689941079714214,-0.6969184457603601
0,2,0,3,1,3,0,1,3,2,Communicators,-0.27927571191613965,0.37807938582659856,0.33624388173170905
1,4,0,3,1,4,0,3,1,0,Presenters,0.8091617912097501,-0.6511341796786522,1.5531517316679364
2,3,1,3,2,4,3,2,2,3,Project-Driven Builders,0.6759049585930278,0.0722897026589712,-0.6065116377618005
2,1,0,2,0,2,4,2,3,2,Communicators,-1.4507819905682786,-0.4350246480328465,-0.007131964082083255
1,1,1,2,3,1,4,4,2,1,Leaders & Team Players,0.20396659500778996,-0.3029697042380504,-0.05037461370921595
0,0,0,2,2,1,1,0,1,2,Communicators,-1.1960532765664014,-0.08329417832597015,0.06061715698827076
2,4,0,2,4,4,4,2,4,0,Presenters,1.5713726638929417,0.04695927993764304,-0.2473073912845451
2,0,1,1,1,1,2,1,0,1,Leaders & Team Players,-1.48552029395705,0.33674690908236393,-0.28883149370447425
0,1,0,3,2,0,4,1,3,2,Communicators,-1.2009518359058668,-1.0693816526415283,-0.8948466638439437
0,4,0,1,2,0,2,0,2,2,Communicators,0.0022006858040527415,-1.0298602782932156,-1.003506440898407
0,2,1,0,3,0,3,1,3,3,Project-Driven Builders,0.37140688849952125,0.40901099065573787,-1.6848273745188298
1,1,1,4,2,3,3,1,3,1,Leaders & Team Players,-0.42657141070769866,0.44467602618110014,-1.2080600806137156
0,3,1,2,0,4,4,1,4,3,Project-Driven Builders,0.7967187481852473,-0.08369706087041717,-2.1817516189017976
1,1,0,1,1,3,3,0,4,2,Communicators,-0.5890397929874813,0.68163353831577,-0.8700499312306051
1,3,1,2,3,1,2,2,1,3,Project-Driven Builders,0.4543576649822986,-0.3045696132615737,-0.4833812553328316
1,3,0,3,2,3,2,4,1,0,Presenters,0.7059854561739022,-1.1905224599063862,1.5243685680670993
1,1,1,2,0,3,3,0,3,1,Leaders & Team Players,-0.8073331666161695,0.6207998805537793,-1.7742782392744674
0,0,0,0,3,3,3,2,4,0,Presenters,0.6724109075537881,0.9767759296804266,0.08880756064460922
0,1,0,2,4,1,2,1,4,2,Communicators,-0.09019897488286413,0.6480960696433107,-0.26982582257820964
2,3,0,1,2,0,3,4,3,0,Presenters,-0.36421288448382355,-0.5580359950945675,0.9340382608374618
2,3,1,0,0,3,0,3,2,3,Project-Driven Builders,0.3312934475209212,1.1959960015665443,0.6200272294270395
0,3,0,0,2,3,3,1,0,2,Communicators,1.3152552032741083,-1.362912792398179,-0.23493384132498119
2,3,1,3,2,3,3,3,4,3,Project-Driven Builders,0.4024934613791111,0.6026165111635794,-0.5012856749420637
0,0,0,2,1,2,1,3,4,0,Presenters,-0.7346750266998858,0.7871278032699909,1.0160128822071974
1,3,1,3,4,0,4,2,1,3,Project-Driven Builders,0.28821392336729573,-1.2034221645278853,-1.1103110008087866
0,2,1,2,2,4,0,0,4,1,Leaders & Team Players,0.7326731914684146,1.9780422024130184,-1.176093259768578
0,2,0,2,2,0,0,1,4,2,Communicators,-0.8911324968621321,0.6729437804092374,0.053501964193658116
1,4,0,4,0,2,1,0,0,2,Communicators,-0.9227842557250128,-1.7458198515720407,-0.16639037029532577
2,0,0,0,1,4,3,0,0,2,Communicators,-0.5529094405873163,0.023969240275850113,0.12323108074004542
0,0,1,0,0,1,0,0,0,1,Leaders & Team Players,-1.1247206639560676,0.6399847697503162,-0.5895996320041448
2,2,0,2,1,1,2,2,2,0,Presenters,-1.2357132857145179,-0.3491916242668163,0.6129606980112468
0,4,0,1,2,3,1,4,1,0,Presenters,1.804358772089045,-0.9767977521170464,1.4918017533916517
2,3,0,4,3,2,4,3,0,0,Presenters,0.03059208972297562,-2.110669565835112,0.7843501260606358
0,4,1,4,0,0,1,3,4,3,Project-Driven Builders,-0.6288425016209188,-0.3867835542543159,-0.6998457119558672
2,3,0,4,0,0,4,3,4,0,Presenters,-1.8431456172863765,-1.3164466370306849,-0.08085033321538358
2,3,0,4,0,2,1,1,0,2,Communicators,-1.4544984475816476,-1.306837519160575,0.6353531426019127
2,3,1,0,2,3,0,4,1,3,Project-Driven Builders,1.193831636377614,1.023692290327946,1.3317616425765648
1,4,1,1,4,2,2,4,2,3,Project-Driven Builders,2.0237786103440714,0.12459180609355616,0.26700635596933925
2,3,0,4,3,1,4,2,2,2,Communicators,-0.5894284469519456,-1.4069682035259772,-0.03864831047949985
2,3,1,1,3,1,0,1,2,3,Project-Driven Builders,-0.008695677476203013,1.336604216085634,-0.2792837813957106
0,4,0,3,1,1,2,0,3,2,Communicators,-0.4310213953316174,-1.0396563961521823,-1.1379528999105375
1,3,1,4,2,2,2,3,0,3,Project-Driven Builders,0.2658332110021598,-1.158692866041228,0.14495826486665753
0,0,0,0,2,4,3,3,0,0,Presenters,1.0370559939469004,-0.6311670379835704,1.1613371148645546
2,0,1,4,1,1,4,2,1,1,Leaders & Team Players,-1.9115815969772207,-0.6585890369451777,-0.5860954985126233
2,1,0,0,2,4,2,2,1,0,Presenters,0.36542338072951136,0.4779390959075559,1.1242016861711577
2,0,1,2,4,1,1,2,4,1,Leaders & Team Players,-0.7504615304816467,2.3705787991143934,0.03615658392517397
1,4,1,0,4,3,2,2,0,3,Project-Driven Builders,2.346925527445339,-0.12772768943714222,-0.3042421241688683
1,1,1,3,3,0,4,2,4,1,Leaders & Team Players,-0.8123984010154874,0.2960988989017005,-1.3355749322907535
0,1,0,2,1,3,3,4,2,0,Presenters,0.3241731125596389,-0.8849135608278882,1.0852963512757712
0,3,1,2,0,4,3,3,0,3,Project-Driven Builders,1.2333887275886084,-1.4155970857520164,-0.3472945266596358
0,3,0,4,4,4,0,3,2,0,Presenters,1.5689955770486308,-0.03983563030711187,1.4874112315463788
1,0,0,3,3,4,2,4,2,0,Presenters,0.37224921138001327,0.24001952465839935,1.8922208969827943
0,1,1,3,1,0,2,3,4,1,Leaders & Team Players,-1.0264398876961283,0.35887851980157603,-0.5536644020603043
0,3,0,4,3,4,3,0,4,2,Communicators,0.809096177448361,-0.238998423797663,-1.1793972103337567
1,3,1,4,1,1,1,4,1,3,Project-Driven Builders,-0.3513755651137817,-0.797033488922495,0.6592635894192859
1,4,1,3,1,1,2,4,0,3,Project-Driven Builders,0.2934632558934887,-1.5961191386890297,0.3618603278939543
1,2,1,2,0,2,0,2,4,1,Leaders & Team Players,-0.6965423623409726,1.5010507061570444,-0.2648924853858985
0,3,0,4,2,2,2,3,1,0,Presenters,0.30595974612409194,-1.7066190891318573,0.8002676153135941
2,2,0,4,0,4,1,4,2,0,Presenters,-0.5887092295455904,-0.2731764347566406,1.9853855766007866
1,3,0,0,0,4,1,3,0,0,Presenters,0.9065578282074883,-0.7045184808999441,1.474674572681094
0,3,0,3,1,4,1,1,1,2,Communicators,0.5535426327051817,-0.8505204564092421,0.25030028493926954
2,2,1,2,4,1,4,3,2,3,Project-Driven Builders,0.31916602693539053,-0.0536740944240078,-0.3996022379874079
1,1,0,3,4,2,3,2,0,2,Communicators,0.05925834568899803,-1.0904813342711348,0.7465581906968067
0,4,1,2,2,3,2,2,2,3,Project-Driven Builders,1.5475570841888628,-0.3167694956794236,-0.8990672055108164
2,4,0,4,0,3,0,2,1,2,Communicators,-0.6609157941827699,-0.772156361351492,1.1832813438297312
1,4,0,0,2,2,0,3,0,0,Presenters,1.0901009024438837,-0.5906437983595912,1.6254754157130162
0,2,1,3,3,0,3,1,4,3,Project-Driven Builders,-0.33340948406655463,0.21387081145000986,-1.8284333113690687
0,3,1,1,4,0,2,1,0,3,Project-Driven Builders,0.8628769455875482,-0.6702443520165252,-1.0128232917456896
1,4,1,2,1,2,4,4,4,3,Project-Driven Builders,0.8544904399960774,-0.46240210388853287,-0.7949553591172769
0,2,0,0,2,2,4,1,3,2,Communicators,0.5521908547556753,-0.469001511072677,-0.9160974019362298
1,0,1,0,4,2,3,4,1,1,Leaders & Team Players,1.0017321675053377,0.5996637156729915,0.6493265936125857
0,0,0,4,3,1,4,4,0,0,Presenters,-0.4282741407376428,-2.1151642746304153,1.1927107411460298
2,2,0,2,0,2,4,3,4,0,Presenters,-0.9797969717810898,-0.3977235077950918,0.17169864599829582
2,1,1,2,3,2,3,0,1,1,Leaders & Team Players,-0.5025989544079522,0.43317758937765316,-1.1867023181320933
2,2,1,3,1,1,2,2,4,1,Leaders & Team Players,-1.2343277627739113,0.8730362523352676,-0.690135617478267
2,0,1,4,0,2,1,4,4,1,Leaders & Team Players,-1.7816836915643117,1.3687829564323726,0.8318434284831372
0,4,1,0,4,0,4,4,1,3,Project-Driven Builders,2.0089614932689983,-1.3285062194312005,-0.5254488675818189
1,1,0,1,0,0,1,3,1,0,Presenters,-1.5202244087388415,-0.5698586546702018,1.3582875709071531
0,2,0,2,3,1,4,4,4,0,Presenters,0.5417736291864085,-0.726907510188662,0.31965314713816345
0,0,1,0,2,2,4,0,3,1,Leaders & Team Players,0.007950799470260572,0.7832568442232808,-2.1146530555450993
1,3,1,3,4,2,4,1,0,3,Project-Driven Builders,0.9012517763880877,-1.2143032714117283,-1.3046613960658489
1,1,0,4,4,1,3,2,0,2,Communicators,-0.5391045034482458,-1.4224271429543343,0.6882560510068249
1,1,1,0,2,0,0,3,2,1,Leaders & Team Players,-0.43625061234403856,1.3061471046986162,0.6078779674290827
0,0,1,0,3,2,0,1,3,1,Leaders & Team Players,0.29712277727679526,2.2701882944965575,-0.3658576587375965
1,4,1,0,4,1,1,1,4,3,Project-Driven Builders,1.227463698918298,1.5497420032386389,-1.1772416637502798
0,2,0,4,3,4,2,0,2,2,Communicators,0.4943869571964878,-0.38505252498711773,-0.4358935971494347
2,2,0,2,3,2,1,2,0,0,Presenters,-0.18818542826412424,-0.3162479700410351,1.3790173923941167
1,1,1,4,4,2,3,3,0,1,Leaders & Team Players,0.3053414957851357,-0.7125805925897379,0.20624785441891247
2,1,0,3,3,3,1,0,3,2,Communicators,-0.822978211730337,1.1977236192002276,0.20084979853748525
2,1,1,4,3,0,4,4,0,1,Leaders & Team Players,-0.9176847451402145,-1.3130373095667855,0.3935939571546062
1,2,1,0,4,0,0,3,3,3,Project-Driven Builders,0.514967002126324,1.7233390165115112,0.4208817015332725
1,4,1,0,0,4,1,3,2,3,Project-Driven Builders,1.4643603435351493,0.45419791990459263,0.033723239719330195
2,4,1,3,1,3,3,0,3,3,Project-Driven Builders,-0.07511504903751853,0.08242515365552422,-1.92937274590162
0,4,0,1,3,4,4,4,0,0,Presenters,2.7003226177508917,-2.1386528960575935,0.823838360881113
1,4,0,3,2,4,2,0,1,2,Communicators,0.7214673395404839,-0.9579790915549748,-0.40781247315784563
1,1,1,2,3,4,1,1,3,1,Leaders & Team Players,0.6161493859388342,1.8280521081919356,-0.48475532907254787
0,3,1,2,2,1,3,0,1,3,Project-Driven Builders,0.20534700154009322,-0.9053891491977963,-1.9713200637470878
0,3,0,2,4,4,0,4,3,0,Presenters,2.152683422302326,0.6349370939431304,1.798365906183405
1,4,1,3,1,4,3,0,1,3,Project-Driven Builders,0.7432426267248364,-0.8054270291958822,-1.7721731224250072
0,4,1,3,2,2,2,2,1,3,Project-Driven Builders,0.9848907887641335,-1.027535233371835,-0.8080324554349568
2,0,0,0,0,3,0,3,3,0,Presenters,-1.000352834482685,1.683402411528032,1.8848572927587097
2,2,1,4,0,3,1,1,1,1,Leaders & Team Players,-1.1524305745604835,0.12334774898469052,-0.324159443598062
1,0,1,3,0,4,0,3,0,1,Leaders & Team Players,-0.5195998538778879,0.49867824610778,1.1907919053204024
1,4,0,4,0,0,0,3,1,0,Presenters,-1.2419383441925018,-1.5515590535329484,1.2650695581405322
0,0,0,0,4,4,3,1,4,2,Communicators,1.201197855049514,1.3506907265306811,-0.2659495198549373
1,4,0,0,4,1,1,4,3,0,Presenters,1.4872552418388303,0.25495218886733084,1.3707646786517356
0,4,1,0,4,4,0,3,3,3,Project-Driven Builders,3.054654404560221,1.5053409857747997,0.18815551779631945
1,0,0,4,4,0,0,4,2,0,Presenters,-1.1307643584239653,0.3463066353965308,2.320194314796984
2,4,0,3,1,0,1,1,3,2,Communicators,-1.429048377664078,-0.3685390058171533,-0.021794796973020846
2,0,0,3,3,1,4,4,4,0,Presenters,-1.0913037336057188,0.1331116723671495,0.9968260912113024
1,1,1,1,4,3,0,2,4,1,Leaders & Team Players,0.8755176648544223,2.674235016055192,0.12592500154529312
2,4,0,3,2,2,1,1,0,2,Communicators,-0.24454433978091664,-1.0771455002852452,0.5957834488334097
1,1,0,0,0,4,3,4,2,0,Presenters,0.4471656847899628,-0.23741136596494564,1.2942321248589317
1,1,0,2,3,4,1,0,0,2,Communicators,0.2541159573623861,0.12237154341125576,0.5054759941414055
0,3,0,1,1,2,3,3,4,0,Presenters,0.5939466210409733,-0.4995551861854952,-0.011501802570330443
1,0,1,4,2,4,0,1,4,1,Leaders & Team Players,-0.5784979323931281,2.2892159745503853,-0.2345844117605555
2,1,0,3,2,3,3,4,3,0,Presenters,-0.35107814069976295,-0.009135725664814237,1.3903856677675106
0,0,1,2,1,4,4,3,0,1,Leaders & Team Players,0.6127514018955452,-0.8612550477677711,-0.19920289912553846
0,4,0,0,3,0,1,3,1,0,Presenters,1.0548940211250646,-0.9740660096413565,0.8942845259395058
1,4,0,4,0,2,1,4,0,0,Presenters,-0.22956617680300348,-2.092568959181093,1.6900584284244196
0,2,1,3,1,2,3,3,0,3,Project-Driven Builders,0.25309447386961187,-1.486735407841136,-0.2807217619925447
0,1,0,2,3,4,1,4,2,0,Presenters,1.2475825876773023,0.26242419637609243,1.8615643999458809
2,2,1,0,3,3,2,1,3,1,Leaders & Team Players,0.7013670245141181,1.7293187483392416,-0.7919316419471851
0,3,1,1,1,2,3,2,2,3,Project-Driven Builders,0.787853778718989,-0.5145997126463495,-1.1832730763149482
0,1,1,0,4,0,0,0,1,1,Leaders & Team Players,0.10471115640858095,1.2097544036245358,-0.738523031524724
0,4,0,4,4,3,2,3,4,0,Presenters,1.5611071626888156,-0.3911615466889853,0.3748100272146169
2,0,0,4,2,0,4,0,3,2,Communicators,-2.6739566656592952,-0.377506705052648,-0.8177306192844569
1,4,1,4,1,2,2,4,2,3,Project-Driven Builders,0.374353118369996,-0.8891735441306995,0.12530932332932151
1,4,0,1,3,4,1,2,3,0,Presenters,1.7168064336113036,0.5122822770984302,0.575945307064072
0,3,0,0,3,4,4,2,2,0,Presenters,2.1719833577135113,-0.7614869362938022,-0.2690254358152616
2,2,1,3,4,4,2,0,0,1,Leaders & Team Players,0.668123814293826,0.3928136499469198,-0.6929471002336038
0,0,1,2,3,2,1,1,4,1,Leaders & Team Players,-0.13192838076372526,1.909613906402701,-0.8202590470452927
2,3,0,0,2,1,3,3,0,0,Presenters,0.16793510606046128,-1.275862696536741,0.9762388701450322
1,2,0,2,2,3,0,0,1,2,Communicators,-0.2030202857148569,0.31588668556305766,0.41972441918038184
2,0,1,0,1,4,0,3,3,1,Leaders & Team Players,-0.002442797272967802,2.6265379861313294,0.9878795583427344
0,1,1,3,2,1,4,0,0,1,Leaders & Team Players,-0.5960252149959464,-1.322620335500042,-1.8570685904942033
1,3,1,3,1,3,4,3,0,3,Project-Driven Builders,0.6428780522479682,-1.6868572946140177,-0.46365252493308085
1,0,0,2,0,2,2,4,0,0,Presenters,-1.0642692337363981,-1.0473570845207993,1.92113145866329
0,3,1,1,3,0,1,4,0,3,Project-Driven Builders,1.0032966721645158,-0.7201536850999777,0.6392557792611689
2,1,1,1,0,0,1,3,2,1,Leaders & Team Players,-1.6317440512858028,0.735707426438852,0.40430444092853307
2,2,1,0,2,4,0,0,1,1,Leaders & Team Players,0.542559414205794,1.7658986824177454,-0.3285299989809488
1,4,0,4,4,0,2,1,4,2,Communicators,-0.2831122641482949,-0.36882621327458254,-0.5323651307472175
0,0,1,1,2,4,1,4,4,1,Leaders & Team Players,1.0349023793775773,1.9755219096542251,0.6414494871611406
0,2,1,3,1,3,3,1,1,3,Project-Driven Builders,0.24611179021548274,-0.793915152415845,-1.2980705937897425
2,0,1,2,2,1,4,3,2,1,Leaders & Team Players,-1.0011251940166872,0.16278543464150316,-0.22599816202372372
1,3,1,4,0,3,0,1,4,3,Project-Driven Builders,-0.6072267990185917,1.0908921716583728,-0.8009162922939655
2,4,1,2,4,3,0,0,2,3,Project-Driven Builders,1.0057512926902596,1.4049932376066003,-0.707862786761922
0,4,1,4,3,3,3,4,1,3,Project-Driven Builders,1.8632766307412136,-1.4617565482597918,-0.07742775307508341
0,0,1,0,0,1,0,3,4,1,Leaders & Team Players,-0.7475933196146186,1.8952026550803749,0.2053894079722976
1,0,1,1,4,1,1,3,2,1,Leaders & Team Players,0.08891769510967433,1.4467336028208182,0.5953456321146725
2,3,1,3,4,2,3,3,4,3,Project-Driven Builders,0.6807076672733973,0.7551942332249036,-0.46321280856683283
2,2,1,2,0,2,0,4,2,1,Leaders & Team Players,-0.6501818742728749,0.840874391778629,1.163692306889244
2,1,1,1,2,2,4,1,3,1,Leaders & Team Players,-0.4516908852837618,0.7920942142692469,-1.3812020112931713
2,3,0,1,2,4,4,4,0,0,Presenters,1.296893689638981,-1.4887469366357677,1.3140136256301282
1,3,1,0,4,3,0,0,2,3,Project-Driven Builders,1.4900957779747022,1.7716267241745527,-0.7774253355888617
2,1,1,4,1,3,3,0,2,1,Leaders & Team Players,-1.2625895932504605,0.2767797241822475,-1.3702914389960972
0,4,0,4,4,3,4,0,0,2,Communicators,1.289430368162769,-2.359887921938595,-1.037949280399672
1,2,0,0,4,3,0,1,1,2,Communicators,1.0699012286650291,0.9050429754769648,0.9783013072869965
1,1,0,4,1,2,2,1,0,2,Communicators,-1.3701170616875737,-1.2781650904900588,0.4458134569187075
2,0,0,4,1,0,3,3,1,0,Presenters,-2.4621438316572988,-1.1850558961545248,1.1330222312540852
0,4,1,2,3,1,4,4,3,3,Project-Driven Builders,1.5400428584208137,-0.9594824082809554,-0.8092322163597909
2,3,0,0,1,1,3,0,1,2,Communicators,-0.7144435645503983,-0.7835826841571782,-0.6145772805124916
1,4,1,4,3,2,1,3,1,3,Project-Driven Builders,0.8375569928579829,-0.5313484566049959,0.21770447093789716
2,2,0,0,4,4,1,1,4,2,Communicators,1.019218093136641,2.0962123876009136,0.48330457488265127
0,0,0,2,2,1,1,3,3,0,Presenters,-0.7475328247999234,0.4142838489856648,1.1542799764963965
0,2,1,2,1,2,4,0,3,3,Project-Driven Builders,-0.09814353193388337,-0.2556479989948391,-2.431864481787336
2,2,0,2,2,0,1,3,2,0,Presenters,-1.1636883927042687,-0.0731486814844183,1.3748882360334638
0,1,1,1,1,0,3,2,4,1,Leaders & Team Players,-0.7009392532832216,0.471451623887357,-1.3304823708362326
1,0,1,0,4,1,3,1,0,1,Leaders & Team Players,0.14219225250695525,0.34027984475901596,-0.6538855729898978
1,4,0,3,1,2,0,1,4,2,Communicators,-0.3951827284275782,0.3774486159304046,0.056491748353506524
1,1,1,1,4,0,4,3,0,1,Leaders & Team Players,0.2765407705076184,-0.776626274557679,-0.2287931469726462
2,1,0,3,3,4,1,2,3,2,Communicators,-0.10104626274994241,1.1649748380072542,1.1892866552258743
2,3,1,2,1,1,1,3,2,3,Project-Driven Builders,-0.4859384181390269,0.3219518865768085,0.24368047808002588
1,1,0,4,4,3,1,0,1,2,Communicators,-0.2762148273983878,0.12452737500206022,0.34888994417598984
0,3,1,1,4,3,4,3,3,3,Project-Driven Builders,2.3338156022845817,0.001209709121692608,-0.9697424573356401
1,2,0,3,1,3,0,0,4,2,Communicators,-0.8599184441770922,1.1144246891826086,-0.07551859433048229
1,2,1,3,0,3,4,4,3,1,Leaders & Team Players,0.04894730036488833,-0.5288550199558891,-0.36074895656882694
0,4,0,2,3,2,2,0,1,2,Communicators,0.8922716766443316,-1.1721469508145301,-0.6826916569851254
0,4,0,1,2,3,4,0,0,2,Communicators,1.3050130716026542,-2.079131308396532,-1.141965557019022
0,4,0,1,1,3,0,2,1,0,Presenters,1.0782559000135008,-0.5932707006891835,0.8233198259988287
2,3,1,2,2,0,2,3,0,3,Project-Driven Builders,-0.4103743876188485,-0.7864662416765051,0.2223993283161431
0,4,0,2,0,0,2,4,1,0,Presenters,-0.1454617365929532,-2.239952845656004,0.9059042415219668
2,4,1,1,4,2,1,1,2,3,Project-Driven Builders,1.0794981174269271,1.0122459792046559,-0.6147584958679596
0,0,0,0,4,4,0,2,1,0,Presenters,1.3234162111944554,1.1978063974801079,1.5728287505792937
0,1,0,2,4,1,2,2,1,2,Communicators,0.1901952059851817,-0.5750509942865886,0.6422970463992514
1,4,0,1,4,0,1,3,2,0,Presenters,0.7512844266835985,-0.36912627192281766,0.9976872290476587
1,3,0,3,2,3,3,1,1,2,Communicators,0.23879717189009664,-1.287214874159372,-0.17685316479163327
0,1,1,2,1,4,1,3,4,1,Leaders & Team Players,0.645166415091584,1.4694558912792093,-0.00583975656585055
0,0,1,0,2,0,4,3,0,1,Leaders & Team Players,-0.11569179923946893,-0.8945163187342503,-0.3947307018647983
0,1,1,0,4,1,2,3,4,1,Leaders & Team Players,0.9983085137973369,1.5132696426373844,-0.3517549120917704
2,0,1,4,1,2,2,4,1,1,Leaders & Team Players,-1.2951001978122287,0.022170671781399465,1.0201116258136123
1,1,1,0,4,1,2,1,0,1,Leaders & Team Players,0.42284403036845464,0.4422025778495976,-0.48094513900469005
2,4,1,2,3,2,1,0,3,3,Project-Driven Builders,0.32068854665921864,1.139831401708046,-1.2754399295270766
2,3,0,1,1,2,4,1,2,2,Communicators,-0.37182735372317277,-0.8988985404700984,-0.5465643294502699
2,0,0,4,1,3,2,4,3,0,Presenters,-1.286988965701357,0.2645282477560699,1.7879831572068101
1,1,0,3,1,1,2,1,4,2,Communicators,-1.6651862464391678,0.2878088890068833,-0.21365687711170944
1,2,1,3,3,3,3,0,3,3,Project-Driven Builders,0.2833096196556917,0.6144535746222544,-1.7608846359140282
2,0,1,0,0,0,4,2,4,1,Leaders & Team Players,-1.828602966869577,0.9559233744210537,-1.151102557544675
2,2,0,2,4,4,3,2,4,0,Presenters,0.8518932834468387,0.9133765486358064,0.33346714220180945
2,2,0,0,4,4,0,1,4,2,Communicators,0.9664928182289396,2.452966632560689,0.7921897087015747
2,0,0,4,2,2,4,3,1,0,Presenters,-1.3320041800039795,-1.113956848554756,0.9937046739440675
2,1,1,3,4,3,4,3,2,1,Leaders & Team Players,0.5133948535871158,0.29108892659664515,-0.14132230585812558
1,0,0,3,1,4,3,3,3,0,Presenters,-0.43756370256897825,0.05556899093722218,0.8716013500143456
1,4,0,0,4,3,1,1,3,2,Communicators,1.717987501686103,0.7962655647972258,0.09885299426895881
0,2,1,2,3,0,4,2,3,3,Project-Driven Builders,0.15135680390201747,-0.41707060334959384,-1.5257796733807483
2,4,1,0,4,2,2,2,4,3,Project-Driven Builders,1.4571747442579557,1.5177643514326882,-0.7601155271771642
1,3,1,3,4,0,2,1,1,3,Project-Driven Builders,0.009458853821390644,-0.4032263977060715,-0.956652932850876
1,3,1,3,2,1,2,0,0,3,Project-Driven Builders,-0.40636331809088333,-0.8479367718743447,-1.3095011091402016
2,1,1,2,4,2,0,1,3,1,Leaders & Team Players,-0.23209480911874505,2.3209946527095786,-0.04546583467519683
